"date","vehicle_type","direction","travel_type","hour_of_day","trip_count","avg_trip_length"
"20260410","32","S","exiting","3","11","47.98"
"20260410","32","S","exiting","4","21","88.52"
"20260410","32","S","exiting","5","34","112.34"
"20260410","32","S","exiting","6","100","57.12"
"20260410","32","S","exiting","7","219","43.26"
"20260410","32","S","exiting","8","239","53.37"
"20260410","32","S","exiting","9","215","47.96"
"20260410","32","S","exiting","10","227","45.34"
"20260410","32","S","exiting","11","232","43.49"
"20260410","32","S","exiting","12","203","57.59"
"20260410","32","S","exiting","13","206","39.13"
"20260410","32","S","exiting","14","230","43.45"
"20260410","32","S","exiting","15","252","44.1"
"20260410","32","S","exiting","16","270","43.64"
"20260410","32","S","exiting","17","224","44.27"
"20260410","32","S","exiting","18","150","49.49"
"20260410","32","S","exiting","19","153","69.97"
"20260410","32","S","exiting","20","111","56.97"
"20260410","32","S","exiting","21","67","51.03"
"20260410","32","S","exiting","22","56","74.69"
"20260410","32","S","exiting","23","33","61.65"
"20260410","32","S","passing","0","68","111.23"
"20260410","32","S","passing","1","49","136.65"
"20260410","32","S","passing","2","43","125.93"
"20260410","32","S","passing","3","66","150.65"
"20260410","32","S","passing","4","122","136.22"
"20260410","32","S","passing","5","219","114.66"
"20260410","32","S","passing","6","487","90.19"
"20260410","32","S","passing","7","847","67.52"
"20260410","32","S","passing","8","1057","74.03"
"20260410","32","S","passing","9","901","75.72"
"20260410","32","S","passing","10","883","78.56"
"20260410","32","S","passing","11","796","73.21"
"20260410","32","S","passing","12","756","77.08"
"20260410","32","S","passing","13","874","72.57"
"20260410","32","S","passing","14","956","69.83"
"20260410","32","S","passing","15","961","67.06"
"20260410","32","S","passing","16","940","59.7"
"20260410","32","S","passing","17","803","65.41"
"20260410","32","S","passing","18","537","75.9"
"20260410","32","S","passing","19","478","85.65"
"20260410","32","S","passing","20","410","92.09"
"20260410","32","S","passing","21","278","82.75"
"20260410","32","S","passing","22","181","92.07"
"20260410","32","S","passing","23","114","113.21"
"20260410","41","N","entering","0","6","288.5"
"20260410","41","N","entering","1","3","284.07"
"20260410","41","N","entering","2","6","253.3"
"20260410","41","N","entering","3","2","292.25"
"20260410","41","N","entering","4","5","235.3"
"20260410","41","N","entering","5","4","292.02"
"20260410","41","N","entering","6","11","109.64"
"20260410","41","N","entering","7","26","113.21"
"20260410","41","N","entering","8","13","196.57"
"20260410","41","N","entering","9","16","203.16"
"20260410","41","N","entering","10","10","250.42"
"20260410","41","N","entering","11","9","252.61"
"20260410","41","N","entering","12","11","227.05"
"20260410","41","N","entering","13","19","180.72"
"20260410","41","N","entering","14","11","220.33"
"20260410","41","N","entering","15","19","161.74"
"20260410","41","N","entering","16","11","239.16"
"20260410","41","N","entering","17","18","194.23"
"20260410","41","N","entering","18","18","197.69"
"20260410","41","N","entering","19","16","230.33"
"20260410","41","N","entering","20","11","226.39"
"20260410","41","N","entering","21","9","206.71"
"20260410","41","N","entering","22","6","244.7"
"20260410","41","N","entering","23","4","292.38"
"20260410","41","N","exiting","4","1","29.8"
"20260410","41","N","exiting","5","3","5.87"
"20260410","41","N","exiting","6","6","25.9"
"20260410","41","N","exiting","7","9","25.07"
"20260410","41","N","exiting","8","13","33.78"
"20260410","41","N","exiting","9","7","20.29"
"20260410","41","N","exiting","10","2","31.1"
"20260410","41","N","exiting","11","2","25.95"
"20260410","41","N","exiting","12","2","58.65"
"20260410","41","N","exiting","13","8","10.69"
"20260410","41","N","exiting","14","1","51.1"
"20260410","41","N","exiting","15","2","25.95"
"20260410","41","N","exiting","16","7","17.01"
"20260410","41","N","exiting","17","7","16.01"
"20260410","41","N","exiting","18","7","21.64"
"20260410","41","N","exiting","19","4","18.52"
"20260410","41","N","exiting","20","5","10.88"
"20260410","41","N","passing","0","8","273.48"
"20260410","41","N","passing","1","6","316.85"
"20260410","41","N","passing","2","4","322.15"
"20260410","41","N","passing","3","5","322.3"
"20260410","41","N","passing","4","6","194.3"
"20260410","41","N","passing","5","20","149.85"
"20260410","41","N","passing","6","49","123.11"
"20260410","41","N","passing","7","52","125.93"
"20260410","41","N","passing","8","49","111.64"
"20260410","41","N","passing","9","36","173.94"
"20260410","41","N","passing","10","23","171.65"
"20260410","41","N","passing","11","19","205.97"
"20260410","41","N","passing","12","20","231.1"
"20260410","41","N","passing","13","23","184.98"
"20260410","41","N","passing","14","35","133.59"
"20260410","41","N","passing","15","31","159.05"
"20260410","41","N","passing","16","45","121.39"
"20260410","41","N","passing","17","40","138.91"
"20260410","41","N","passing","18","30","170.27"
"20260410","41","N","passing","19","17","188.55"
"20260410","41","N","passing","20","14","167.59"
"20260410","41","N","passing","21","14","204.19"
"20260410","41","N","passing","22","8","183.87"
"20260410","41","N","passing","23","6","254.15"
"20260410","41","S","entering","5","4","14.12"
"20260410","41","S","entering","6","8","17.27"
"20260410","41","S","entering","7","8","27.34"
"20260410","41","S","entering","8","8","18.41"
"20260410","41","S","entering","9","4","5.63"
"20260410","41","S","entering","10","15","10.15"
"20260410","41","S","entering","11","5","13.9"
"20260410","41","S","entering","12","6","27.28"
"20260410","41","S","entering","13","2","9.45"
"20260410","41","S","entering","14","2","6.35"
"20260410","41","S","entering","15","19","34.97"
"20260410","41","S","entering","16","9","20.6"
"20260410","41","S","entering","17","6","17.63"
"20260410","41","S","entering","18","5","13.52"
"20260410","41","S","entering","19","3","21.23"
"20260410","41","S","entering","20","2","30.65"
"20260410","41","S","entering","21","2","11.1"
"20260410","41","S","entering","22","2","29.05"
"20260410","41","S","exiting","0","5","240.18"
"20260410","41","S","exiting","1","4","220.43"
"20260410","41","S","exiting","2","3","281.57"
"20260410","41","S","exiting","3","3","292.4"
"20260410","41","S","exiting","4","3","292.5"
"20260410","41","S","exiting","5","5","178.9"
"20260410","41","S","exiting","6","9","167.41"
"20260410","41","S","exiting","7","8","131.46"
"20260410","41","S","exiting","8","32","127.6"
"20260410","41","S","exiting","9","4","227.2"
"20260410","41","S","exiting","10","13","181.38"
"20260410","41","S","exiting","11","10","143.52"
"20260410","41","S","exiting","12","9","217.26"
"20260410","41","S","exiting","13","15","195.21"
"20260410","41","S","exiting","14","12","244.83"
"20260410","41","S","exiting","15","13","201.6"
"20260410","41","S","exiting","16","12","193.46"
"20260410","41","S","exiting","17","20","149.81"
"20260410","41","S","exiting","18","21","203.88"
"20260410","41","S","exiting","19","15","221.3"
"20260410","41","S","exiting","20","16","171.54"
"20260410","41","S","exiting","21","8","240.73"
"20260410","41","S","exiting","22","8","273.51"
"20260410","41","S","exiting","23","8","253.29"
"20260410","41","S","passing","0","6","299.13"
"20260410","41","S","passing","1","4","265.35"
"20260410","41","S","passing","2","6","335.29"
"20260410","41","S","passing","3","3","326.88"
"20260410","41","S","passing","4","9","190.52"
"20260410","41","S","passing","5","12","143.84"
"20260410","41","S","passing","6","20","211.79"
"20260410","41","S","passing","7","25","156.94"
"20260410","41","S","passing","8","52","91.36"
"20260410","41","S","passing","9","27","113.51"
"20260410","41","S","passing","10","30","135.32"
"20260410","41","S","passing","11","21","128.0"
"20260410","41","S","passing","12","22","176.92"
"20260410","41","S","passing","13","30","179.63"
"20260410","41","S","passing","14","68","131.85"
"20260410","41","S","passing","15","48","154.82"
"20260410","41","S","passing","16","61","150.7"
"20260410","41","S","passing","17","38","182.38"
"20260410","41","S","passing","18","40","153.27"
"20260410","41","S","passing","19","47","121.99"
"20260410","41","S","passing","20","34","93.04"
"20260410","41","S","passing","21","13","238.31"
"20260410","41","S","passing","22","15","222.73"
"20260410","41","S","passing","23","7","330.92"
"20260410","42","N","entering","0","9","72.06"
"20260410","42","N","entering","1","8","155.71"
"20260410","42","N","entering","2","14","91.04"
"20260410","42","N","entering","3","13","105.56"
"20260410","42","N","entering","4","12","114.08"
"20260410","42","N","entering","5","24","79.57"
"20260410","42","N","entering","6","22","92.52"
"20260410","42","N","entering","7","35","50.27"
"20260410","42","N","entering","8","53","52.75"
"20260410","42","N","entering","9","73","72.66"
"20260410","42","N","entering","10","60","57.72"
"20260410","42","N","entering","11","55","73.38"
"20260410","42","N","entering","12","45","77.91"
"20260410","42","N","entering","13","54","65.35"
"20260410","42","N","entering","14","48","41.06"
"20260410","42","N","entering","15","47","50.29"
"20260410","42","N","entering","16","34","42.61"
"20260410","42","N","entering","17","24","43.59"
"20260410","42","N","entering","18","10","75.05"
"20260410","42","N","entering","19","12","72.33"
"20260410","42","N","entering","20","9","36.57"
"20260410","42","N","entering","21","8","31.17"
"20260410","42","N","entering","22","16","148.14"
"20260410","42","N","entering","23","11","84.43"
"20260410","42","N","exiting","0","5","24.82"
"20260410","42","N","exiting","1","5","26.06"
"20260410","42","N","exiting","2","7","21.79"
"20260410","42","N","exiting","3","14","22.75"
"20260410","42","N","exiting","4","12","22.0"
"20260410","42","N","exiting","5","15","29.14"
"20260410","42","N","exiting","6","35","29.74"
"20260410","42","N","exiting","7","50","21.48"
"20260410","42","N","exiting","8","80","27.57"
"20260410","42","N","exiting","9","82","21.58"
"20260410","42","N","exiting","10","93","23.59"
"20260410","42","N","exiting","11","67","29.8"
"20260410","42","N","exiting","12","55","25.21"
"20260410","42","N","exiting","13","72","24.07"
"20260410","42","N","exiting","14","72","23.2"
"20260410","42","N","exiting","15","70","22.18"
"20260410","42","N","exiting","16","59","23.7"
"20260410","42","N","exiting","17","37","14.11"
"20260410","42","N","exiting","18","19","23.19"
"20260410","42","N","exiting","19","13","23.95"
"20260410","42","N","exiting","20","10","35.52"
"20260410","42","N","exiting","21","13","30.55"
"20260410","42","N","exiting","22","2","41.35"
"20260410","42","N","exiting","23","5","22.84"
"20260410","42","N","passing","0","53","133.5"
"20260410","42","N","passing","1","47","160.81"
"20260410","42","N","passing","2","46","170.41"
"20260410","42","N","passing","3","68","157.85"
"20260410","42","N","passing","4","92","138.39"
"20260410","42","N","passing","5","156","117.68"
"20260410","42","N","passing","6","248","96.04"
"20260410","42","N","passing","7","209","94.76"
"20260410","42","N","passing","8","314","98.11"
"20260410","42","N","passing","9","420","105.62"
"20260410","42","N","passing","10","363","102.27"
"20260410","42","N","passing","11","356","95.06"
"20260410","42","N","passing","12","289","114.08"
"20260410","42","N","passing","13","290","91.44"
"20260410","42","N","passing","14","309","96.78"
"20260410","42","N","passing","15","257","86.89"
"20260410","42","N","passing","16","214","95.11"
"20260410","42","N","passing","17","159","129.58"
"20260410","42","N","passing","18","96","143.73"
"20260410","42","N","passing","19","78","146.04"
"20260410","42","N","passing","20","78","178.15"
"20260410","42","N","passing","21","86","137.29"
"20260410","42","N","passing","22","72","166.66"
"20260410","42","N","passing","23","82","162.67"
"20260410","42","S","entering","0","9","33.7"
"20260410","42","S","entering","1","3","25.8"
"20260410","42","S","entering","2","3","19.77"
"20260410","42","S","entering","3","4","42.15"
"20260410","42","S","entering","4","13","31.91"
"20260410","42","S","entering","5","21","29.53"
"20260410","42","S","entering","6","42","31.2"
"20260410","42","S","entering","7","64","27.33"
"20260410","42","S","entering","8","119","26.34"
"20260410","42","S","entering","9","98","26.43"
"20260410","42","S","entering","10","85","23.16"
"20260410","42","S","entering","11","66","20.4"
"20260410","42","S","entering","12","53","21.69"
"20260410","42","S","entering","13","74","26.62"
"20260410","42","S","entering","14","73","21.09"
"20260410","42","S","entering","15","57","19.32"
"20260410","42","S","entering","16","54","21.42"
"20260410","42","S","entering","17","28","17.21"
"20260410","42","S","entering","18","19","23.79"
"20260410","42","S","entering","19","20","21.45"
"20260410","42","S","entering","20","9","31.51"
"20260410","42","S","entering","21","2","32.75"
"20260410","42","S","entering","22","6","20.22"
"20260410","42","S","entering","23","4","32.58"
"20260410","42","S","exiting","0","7","137.54"
"20260410","42","S","exiting","1","15","116.46"
"20260410","42","S","exiting","2","13","202.4"
"20260410","42","S","exiting","3","12","124.88"
"20260410","42","S","exiting","4","25","113.3"
"20260410","42","S","exiting","5","26","111.16"
"20260410","42","S","exiting","6","33","82.42"
"20260410","42","S","exiting","7","47","62.27"
"20260410","42","S","exiting","8","71","60.93"
"20260410","42","S","exiting","9","63","55.66"
"20260410","42","S","exiting","10","57","62.01"
"20260410","42","S","exiting","11","54","63.81"
"20260410","42","S","exiting","12","40","68.53"
"20260410","42","S","exiting","13","46","72.14"
"20260410","42","S","exiting","14","48","61.71"
"20260410","42","S","exiting","15","32","44.19"
"20260410","42","S","exiting","16","34","37.41"
"20260410","42","S","exiting","17","25","28.98"
"20260410","42","S","exiting","18","12","66.51"
"20260410","42","S","exiting","19","13","58.45"
"20260410","42","S","exiting","20","13","69.12"
"20260410","42","S","exiting","21","3","103.63"
"20260410","42","S","exiting","22","7","109.47"
"20260410","42","S","exiting","23","10","134.6"
"20260410","42","S","passing","0","102","175.26"
"20260410","42","S","passing","1","83","178.32"
"20260410","42","S","passing","2","85","179.09"
"20260410","42","S","passing","3","143","189.77"
"20260410","42","S","passing","4","202","174.09"
"20260410","42","S","passing","5","216","146.54"
"20260410","42","S","passing","6","226","134.86"
"20260410","42","S","passing","7","265","97.56"
"20260410","42","S","passing","8","410","96.87"
"20260410","42","S","passing","9","413","96.88"
"20260410","42","S","passing","10","355","99.02"
"20260410","42","S","passing","11","344","94.35"
"20260410","42","S","passing","12","246","103.27"
"20260410","42","S","passing","13","260","87.3"
"20260410","42","S","passing","14","280","80.7"
"20260410","42","S","passing","15","205","84.98"
"20260410","42","S","passing","16","149","101.39"
"20260410","42","S","passing","17","113","95.75"
"20260410","42","S","passing","18","82","116.39"
"20260410","42","S","passing","19","100","126.64"
"20260410","42","S","passing","20","75","130.64"
"20260410","42","S","passing","21","54","157.34"
"20260410","42","S","passing","22","63","181.29"
"20260410","42","S","passing","23","88","164.84"
"20260410","5","N","entering","0","22","167.92"
"20260410","5","N","entering","1","13","160.44"
"20260410","5","N","entering","2","15","137.35"
"20260410","5","N","entering","3","8","84.94"
"20260410","5","N","entering","4","11","83.55"
"20260410","5","N","entering","5","15","78.45"
"20260410","5","N","entering","6","22","47.6"
"20260410","5","N","entering","7","20","85.53"
"20260410","5","N","entering","8","22","66.49"
"20260410","5","N","entering","9","18","95.25"
"20260410","5","N","entering","10","21","76.18"
"20260410","5","N","entering","11","12","56.6"
"20260410","5","N","entering","12","16","57.79"
"20260410","5","N","entering","13","13","123.2"
"20260410","5","N","entering","14","17","95.74"
"20260410","5","N","entering","15","15","125.08"
"20260410","5","N","entering","16","15","76.79"
"20260410","5","N","entering","17","8","77.48"
"20260410","5","N","entering","18","8","73.05"
"20260410","5","N","entering","19","9","120.08"
"20260410","5","N","entering","20","3","184.03"
"20260410","5","N","entering","21","7","160.97"
"20260410","5","N","entering","22","9","163.89"
"20260410","5","N","entering","23","21","177.62"
"20260410","5","N","exiting","0","5","27.0"
"20260410","5","N","exiting","1","5","24.66"
"20260410","5","N","exiting","2","15","22.26"
"20260410","5","N","exiting","3","15","22.55"
"20260410","5","N","exiting","4","28","22.95"
"20260410","5","N","exiting","5","30","33.91"
"20260410","5","N","exiting","6","64","42.37"
"20260410","5","N","exiting","7","24","50.3"
"20260410","5","N","exiting","8","48","41.14"
"20260410","5","N","exiting","9","63","39.01"
"20260410","5","N","exiting","10","55","43.64"
"20260410","5","N","exiting","11","58","45.11"
"20260410","5","N","exiting","12","52","45.34"
"20260410","5","N","exiting","13","49","41.97"
"20260410","5","N","exiting","14","49","41.76"
"20260410","5","N","exiting","15","30","32.22"
"20260410","5","N","exiting","16","33","38.74"
"20260410","5","N","exiting","17","19","32.45"
"20260410","5","N","exiting","18","16","38.22"
"20260410","5","N","exiting","19","28","36.4"
"20260410","5","N","exiting","20","18","44.67"
"20260410","5","N","exiting","21","7","37.64"
"20260410","5","N","exiting","22","10","74.15"
"20260410","5","N","exiting","23","9","41.38"
"20260410","5","N","passing","0","103","156.2"
"20260410","5","N","passing","1","72","158.87"
"20260410","5","N","passing","2","76","146.1"
"20260410","5","N","passing","3","103","154.81"
"20260410","5","N","passing","4","127","143.95"
"20260410","5","N","passing","5","298","120.26"
"20260410","5","N","passing","6","409","113.22"
"20260410","5","N","passing","7","259","99.74"
"20260410","5","N","passing","8","337","138.83"
"20260410","5","N","passing","9","497","146.59"
"20260410","5","N","passing","10","433","137.58"
"20260410","5","N","passing","11","469","117.34"
"20260410","5","N","passing","12","354","112.75"
"20260410","5","N","passing","13","282","105.12"
"20260410","5","N","passing","14","322","113.91"
"20260410","5","N","passing","15","258","123.27"
"20260410","5","N","passing","16","227","132.27"
"20260410","5","N","passing","17","151","146.23"
"20260410","5","N","passing","18","116","147.67"
"20260410","5","N","passing","19","156","169.76"
"20260410","5","N","passing","20","152","170.72"
"20260410","5","N","passing","21","128","178.16"
"20260410","5","N","passing","22","107","188.59"
"20260410","5","N","passing","23","147","172.11"
"20260410","5","S","entering","0","5","19.36"
"20260410","5","S","entering","1","7","40.87"
"20260410","5","S","entering","2","7","34.39"
"20260410","5","S","entering","3","18","41.92"
"20260410","5","S","entering","4","13","32.38"
"20260410","5","S","entering","5","19","37.12"
"20260410","5","S","entering","6","35","33.96"
"20260410","5","S","entering","7","34","38.03"
"20260410","5","S","entering","8","49","39.4"
"20260410","5","S","entering","9","46","43.12"
"20260410","5","S","entering","10","46","42.79"
"20260410","5","S","entering","11","54","40.38"
"20260410","5","S","entering","12","49","39.53"
"20260410","5","S","entering","13","46","44.51"
"20260410","5","S","entering","14","60","43.98"
"20260410","5","S","entering","15","44","40.7"
"20260410","5","S","entering","16","30","43.6"
"20260410","5","S","entering","17","22","44.61"
"20260410","5","S","entering","18","14","31.88"
"20260410","5","S","entering","19","17","24.22"
"20260410","5","S","entering","20","17","29.46"
"20260410","5","S","entering","21","5","28.32"
"20260410","5","S","entering","22","9","32.98"
"20260410","5","S","entering","23","7","29.43"
"20260410","5","S","exiting","0","11","183.71"
"20260410","5","S","exiting","1","13","194.1"
"20260410","5","S","exiting","2","11","154.32"
"20260410","5","S","exiting","3","18","136.63"
"20260410","5","S","exiting","4","10","165.89"
"20260410","5","S","exiting","5","9","102.29"
"20260410","5","S","exiting","6","16","64.32"
"20260410","5","S","exiting","7","19","53.5"
"20260410","5","S","exiting","8","17","70.12"
"20260410","5","S","exiting","9","29","111.32"
"20260410","5","S","exiting","10","18","140.21"
"20260410","5","S","exiting","11","24","118.94"
"20260410","5","S","exiting","12","19","90.09"
"20260410","5","S","exiting","13","15","120.0"
"20260410","5","S","exiting","14","14","61.58"
"20260410","5","S","exiting","15","19","73.33"
"20260410","5","S","exiting","16","10","97.23"
"20260410","5","S","exiting","17","5","149.9"
"20260410","5","S","exiting","18","2","49.65"
"20260410","5","S","exiting","19","6","97.52"
"20260410","5","S","exiting","20","6","112.92"
"20260410","5","S","exiting","21","11","117.45"
"20260410","5","S","exiting","22","5","75.14"
"20260410","5","S","exiting","23","12","156.88"
"20260410","5","S","passing","0","125","220.97"
"20260410","5","S","passing","1","132","205.21"
"20260410","5","S","passing","2","157","195.64"
"20260410","5","S","passing","3","173","168.6"
"20260410","5","S","passing","4","194","164.33"
"20260410","5","S","passing","5","247","133.77"
"20260410","5","S","passing","6","250","116.87"
"20260410","5","S","passing","7","248","115.63"
"20260410","5","S","passing","8","365","129.56"
"20260410","5","S","passing","9","588","138.6"
"20260410","5","S","passing","10","538","137.72"
"20260410","5","S","passing","11","518","132.78"
"20260410","5","S","passing","12","388","117.74"
"20260410","5","S","passing","13","370","110.84"
"20260410","5","S","passing","14","382","116.13"
"20260410","5","S","passing","15","325","129.9"
"20260410","5","S","passing","16","254","133.62"
"20260410","5","S","passing","17","169","146.01"
"20260410","5","S","passing","18","142","141.63"
"20260410","5","S","passing","19","165","151.53"
"20260410","5","S","passing","20","113","168.3"
"20260410","5","S","passing","21","102","166.97"
"20260410","5","S","passing","22","87","201.43"
"20260410","5","S","passing","23","101","201.67"
"20260411","31","N","entering","0","182","45.33"
"20260411","31","N","entering","1","110","44.12"
"20260411","31","N","entering","2","87","63.99"
"20260411","31","N","entering","3","78","66.09"
"20260411","31","N","entering","4","106","54.93"
"20260411","31","N","entering","5","204","58.61"
"20260411","31","N","entering","6","447","50.77"
"20260411","31","N","entering","7","689","51.27"
"20260411","31","N","entering","8","777","60.72"
"20260411","31","N","entering","9","874","61.4"
"20260411","31","N","entering","10","820","56.94"
"20260411","31","N","entering","11","723","49.71"
"20260411","31","N","entering","12","654","54.53"
"20260411","31","N","entering","13","665","53.33"
"20260411","31","N","entering","14","775","53.04"
"20260411","31","N","entering","15","655","50.63"
"20260411","31","N","entering","16","703","51.62"
"20260411","31","N","entering","17","668","47.94"
"20260411","31","N","entering","18","638","47.7"
"20260411","31","N","entering","19","536","52.33"
"20260411","31","N","entering","20","554","49.91"
"20260411","31","N","entering","21","585","57.14"
"20260411","31","N","entering","22","418","51.48"
"20260411","31","N","entering","23","296","53.06"
"20260411","31","N","exiting","0","155","22.69"
"20260411","31","N","exiting","1","89","21.64"
"20260411","31","N","exiting","2","54","20.47"
"20260411","31","N","exiting","3","64","25.06"
"20260411","31","N","exiting","4","53","26.13"
"20260411","31","N","exiting","5","115","25.33"
"20260411","31","N","exiting","6","284","22.0"
"20260411","31","N","exiting","7","478","20.62"
"20260411","31","N","exiting","8","578","19.72"
"20260411","31","N","exiting","9","485","20.64"
"20260411","31","N","exiting","10","537","22.38"
"20260411","31","N","exiting","11","564","21.32"
"20260411","31","N","exiting","12","651","21.55"
"20260411","31","N","exiting","13","670","21.93"
"20260411","31","N","exiting","14","781","22.47"
"20260411","31","N","exiting","15","739","22.24"
"20260411","31","N","exiting","16","726","23.16"
"20260411","31","N","exiting","17","807","25.13"
"20260411","31","N","exiting","18","694","24.69"
"20260411","31","N","exiting","19","587","24.1"
"20260411","31","N","exiting","20","750","24.22"
"20260411","31","N","exiting","21","658","23.09"
"20260411","31","N","exiting","22","504","26.07"
"20260411","31","N","exiting","23","295","25.6"
"20260411","31","N","passing","0","475","81.0"
"20260411","31","N","passing","1","341","90.27"
"20260411","31","N","passing","2","237","91.51"
"20260411","31","N","passing","3","264","115.28"
"20260411","31","N","passing","4","361","119.52"
"20260411","31","N","passing","5","729","99.88"
"20260411","31","N","passing","6","1750","79.39"
"20260411","31","N","passing","7","2397","88.02"
"20260411","31","N","passing","8","2764","92.39"
"20260411","31","N","passing","9","2906","88.35"
"20260411","31","N","passing","10","2762","88.45"
"20260411","31","N","passing","11","2237","88.3"
"20260411","31","N","passing","12","2231","84.51"
"20260411","31","N","passing","13","2255","86.0"
"20260411","31","N","passing","14","2482","82.09"
"20260411","31","N","passing","15","2506","82.9"
"20260411","31","N","passing","16","2579","75.78"
"20260411","31","N","passing","17","2474","70.74"
"20260411","31","N","passing","18","2104","70.88"
"20260411","31","N","passing","19","1977","75.34"
"20260411","31","N","passing","20","2133","74.97"
"20260411","31","N","passing","21","1961","73.09"
"20260411","31","N","passing","22","1433","74.62"
"20260411","31","N","passing","23","747","76.85"
"20260411","31","S","entering","0","150","23.1"
"20260411","31","S","entering","1","83","23.92"
"20260411","31","S","entering","2","74","19.1"
"20260411","31","S","entering","3","64","23.55"
"20260411","31","S","entering","4","95","25.07"
"20260411","31","S","entering","5","160","20.87"
"20260411","31","S","entering","6","295","23.32"
"20260411","31","S","entering","7","584","23.38"
"20260411","31","S","entering","8","683","21.65"
"20260411","31","S","entering","9","761","21.91"
"20260411","31","S","entering","10","819","23.56"
"20260411","31","S","entering","11","820","23.51"
"20260411","31","S","entering","12","815","22.44"
"20260411","31","S","entering","13","777","22.71"
"20260411","31","S","entering","14","744","22.79"
"20260411","31","S","entering","15","817","20.41"
"20260411","31","S","entering","16","770","21.26"
"20260411","31","S","entering","17","800","20.65"
"20260411","31","S","entering","18","654","19.71"
"20260411","31","S","entering","19","586","21.29"
"20260411","31","S","entering","20","782","21.39"
"20260411","31","S","entering","21","578","23.54"
"20260411","31","S","entering","22","358","24.8"
"20260411","31","S","entering","23","241","21.32"
"20260411","31","S","exiting","0","151","60.56"
"20260411","31","S","exiting","1","118","64.98"
"20260411","31","S","exiting","2","71","41.81"
"20260411","31","S","exiting","3","65","64.81"
"20260411","31","S","exiting","4","66","101.03"
"20260411","31","S","exiting","5","123","98.95"
"20260411","31","S","exiting","6","255","93.65"
"20260411","31","S","exiting","7","557","66.14"
"20260411","31","S","exiting","8","634","62.18"
"20260411","31","S","exiting","9","804","67.64"
"20260411","31","S","exiting","10","835","62.33"
"20260411","31","S","exiting","11","703","62.21"
"20260411","31","S","exiting","12","751","55.54"
"20260411","31","S","exiting","13","850","59.55"
"20260411","31","S","exiting","14","815","60.36"
"20260411","31","S","exiting","15","807","56.85"
"20260411","31","S","exiting","16","836","49.39"
"20260411","31","S","exiting","17","844","48.63"
"20260411","31","S","exiting","18","777","54.12"
"20260411","31","S","exiting","19","641","47.73"
"20260411","31","S","exiting","20","608","50.46"
"20260411","31","S","exiting","21","482","53.36"
"20260411","31","S","exiting","22","339","49.34"
"20260411","31","S","exiting","23","234","62.77"
"20260411","31","S","passing","0","463","90.69"
"20260411","31","S","passing","1","312","106.84"
"20260411","31","S","passing","2","238","115.38"
"20260411","31","S","passing","3","219","145.53"
"20260411","31","S","passing","4","302","158.73"
"20260411","31","S","passing","5","558","142.79"
"20260411","31","S","passing","6","1112","111.08"
"20260411","31","S","passing","7","2073","90.5"
"20260411","31","S","passing","8","2482","87.69"
"20260411","31","S","passing","9","2830","85.4"
"20260411","31","S","passing","10","2941","77.25"
"20260411","31","S","passing","11","2637","77.8"
"20260411","31","S","passing","12","2829","72.6"
"20260411","31","S","passing","13","2848","76.63"
"20260411","31","S","passing","14","2802","78.05"
"20260411","31","S","passing","15","2897","75.12"
"20260411","31","S","passing","16","2876","72.06"
"20260411","31","S","passing","17","2792","68.49"
"20260411","31","S","passing","18","2252","70.78"
"20260411","31","S","passing","19","2081","71.22"
"20260411","31","S","passing","20","1757","76.11"
"20260411","31","S","passing","21","1566","76.43"
"20260411","31","S","passing","22","1083","80.13"
"20260411","31","S","passing","23","652","94.64"
"20260411","32","N","entering","0","23","61.73"
"20260411","32","N","entering","1","21","64.49"
"20260411","32","N","entering","2","35","71.77"
"20260411","32","N","entering","3","20","47.21"
"20260411","32","N","entering","4","41","40.19"
"20260411","32","N","entering","5","52","45.49"
"20260411","32","N","entering","6","106","39.37"
"20260411","32","N","entering","7","178","57.72"
"20260411","32","N","entering","8","256","46.27"
"20260411","32","N","entering","9","190","48.96"
"20260411","32","N","entering","10","174","58.89"
"20260411","32","N","entering","11","167","49.24"
"20260411","32","N","entering","12","151","52.22"
"20260411","32","N","entering","13","161","51.11"
"20260411","32","N","entering","14","160","54.28"
"20260411","32","N","entering","15","143","47.57"
"20260411","32","N","entering","16","153","41.82"
"20260411","32","N","entering","17","179","46.29"
"20260411","32","N","entering","18","118","48.56"
"20260411","32","N","entering","19","107","46.77"
"20260411","32","N","entering","20","88","67.02"
"20260411","32","N","entering","21","114","42.25"
"20260411","32","N","entering","22","61","53.66"
"20260411","32","N","entering","23","46","41.26"
"20260411","32","N","exiting","0","34","31.43"
"20260411","32","N","exiting","1","29","21.61"
"20260411","32","N","exiting","2","17","23.57"
"20260411","32","N","exiting","3","15","33.4"
"20260411","32","N","exiting","4","37","33.7"
"20260411","32","N","exiting","5","47","26.19"
"20260411","32","N","exiting","6","89","20.75"
"20260411","32","N","exiting","7","165","24.26"
"20260411","32","N","exiting","8","203","25.47"
"20260411","32","N","exiting","9","171","26.0"
"20260411","32","N","exiting","10","145","27.59"
"20260411","32","N","exiting","11","152","23.22"
"20260411","32","N","exiting","12","148","23.35"
"20260411","32","N","exiting","13","144","25.45"
"20260411","32","N","exiting","14","161","21.66"
"20260411","32","N","exiting","15","156","23.12"
"20260411","32","N","exiting","16","181","22.93"
"20260411","32","N","exiting","17","206","23.53"
"20260411","32","N","exiting","18","126","26.12"
"20260411","32","N","exiting","19","114","23.13"
